clusterID	value
260	-0.78
261	-0.44
262	-0.07
263	0.06
264	-0.21
265	-0.03
266	-0.57
267	-0.69
268	-0.68
269	-0.28
270	0.08
271	-0.32
272	-0.0
273	0.07
274	0.19
275	0.22
276	-0.56
277	-0.15
278	0.13
279	0.67
280	1.08
281	0.28
282	-0.32
283	-0.46
284	-0.89
285	-1.02
286	-0.83
287	-0.7
288	0.11
289	0.27
290	0.62
291	0.8
292	0.1
293	0.12
294	-0.16
295	-0.43
296	-0.49
297	-0.77
298	-0.95
299	-0.85
300	-1.51
301	-0.83
302	-0.44
303	0.22
304	0.14
305	0.19
306	-0.43
307	-0.47
308	-1.03
309	-1.49
310	-1.49
311	-1.05
312	-0.44
313	-0.44
314	0.26
315	1.06
316	0.65
317	0.61
318	0.42
319	0.96
320	0.44
321	0.03
322	-0.3
323	-0.26
324	-0.57
325	-0.25
326	-0.59
327	-0.34
328	-0.63
329	-1.0
330	-1.39
331	-0.96
332	-0.82
333	-0.38
334	-0.65
335	-0.81
336	-0.91
337	-1.47
338	-1.94
339	-1.85
340	-2.32
341	-2.27
342	-1.14
343	-0.43
344	0.19
345	0.58
346	0.37
347	0.6
348	0.78
349	0.29
350	-0.4
351	-0.49
352	-0.48
353	0.33
354	-0.41
355	0.18
356	-0.03
357	-0.03
358	-0.83
359	-0.59
360	-0.67
361	-0.62
362	-0.34
363	0.2
364	0.41
365	0.87
366	0.8
367	0.47
368	0.36
369	0.5
370	0.22
371	-0.81
372	-0.9
373	-0.97
374	-0.95
375	-0.78
376	-1.47
377	-1.15
378	-1.11
379	-1.2
380	-0.91
381	-1.19
382	-1.34
383	-1.29
384	-1.61
385	-0.64
386	-0.81
387	-1.73
388	-0.96
389	-1.02
390	-0.22
391	-0.63
392	-1.26
393	-0.96
394	-1.36
395	-1.85
396	-0.92
397	-1.31
398	-0.67
399	-0.18
400	0.12
401	0.07
402	0.09
403	-0.62
404	-1.04
405	-1.69
406	-2.17
407	-2.66
408	-2.65
409	-2.65
410	-2.45
411	-1.99
412	-1.4
413	-0.04
414	0.25
415	-0.33
416	0.02
417	-0.13
418	-0.44
419	-0.48
420	-0.17
421	-0.21
422	-0.15
423	0.27
424	-0.25
425	0.41
426	0.1
427	-0.26
428	0.34
429	0.41
430	-0.1
431	0.04
432	-0.66
433	-0.55
434	-0.18
435	-0.51
436	-0.99
437	-0.38
438	-0.7
439	-0.78
440	-0.62
441	-0.15
442	-0.55
443	-0.56
444	-1.21
445	-0.31
446	-0.34
447	-0.41
448	-1.04
449	-0.73
450	-0.51
451	-0.31
452	-1.21
453	-1.36
454	-1.03
455	-0.91
456	-1.67
457	-1.76
458	-1.68
459	-1.12
460	-0.79
461	0.17
462	-0.33
463	-0.43
464	-0.55
465	-0.24
466	-1.15
467	-1.21
468	-1.63
469	-1.97
470	-1.96
471	-1.12
472	-1.01
473	-0.72
474	-0.78
475	-0.13
476	-0.24
477	0.61
478	-0.12
479	-0.41
480	0.47
481	0.17
482	0.11
483	0.7
484	0.03
485	0.35
486	0.8
487	0.53
488	0.32
489	0.48
490	0.59
491	0.5
492	-0.11
493	-0.34
494	-0.19
495	0.72
496	0.21
497	0.43
498	-0.56
499	-0.86
500	-0.62
501	-0.04
502	-0.13
503	0.01
504	0.41
505	0.95
506	0.63
507	0.3
508	0.73
509	0.44
510	-0.05
511	-0.24
512	-0.26
513	0.09
514	0.01
515	-0.33
516	-1.11
517	-0.57
518	-0.45
519	-0.86
520	-0.86
521	-0.7
522	-0.94
523	-0.69
524	-0.82
525	-0.69
526	0.03
527	-0.12
528	-0.08
529	-0.36
530	0.04
531	-0.61
532	-0.95
533	-1.32
534	-1.59
535	-1.52
536	-1.58
537	-2.04
538	-2.02
539	-1.04
540	0.13
541	-0.48
542	-0.75
543	-1.02
544	-1.48
545	-1.73
546	-1.68
547	-0.99
548	-0.59
549	0.2
550	0.79
551	0.44
552	0.41
553	0.66
554	0.03
555	0.36
556	-0.08
557	-0.36
558	0.52
559	0.45
560	0.56
561	0.29
562	0.0
563	0.47
564	-0.56
565	-0.73
566	-0.6
567	-0.6
568	-0.75
569	-1.08
570	-1.23
571	-1.22
572	-1.26
573	-0.81
574	-0.43
575	-0.28
576	-0.6
577	-0.32
578	-0.4
579	-0.53
580	-1.16
581	-1.87
582	-2.14
583	-1.32
584	-1.41
585	-1.12
586	-0.71
587	-1.07
588	-0.87
589	0.1
590	-0.33
591	0.14
592	0.49
593	0.94
594	0.84
595	0.44
596	0.06
597	0.24
598	0.23
599	0.24
600	0.26
601	0.09
602	0.26
603	0.99
604	1.6
605	0.68
606	0.75
607	1.15
608	0.26
609	0.51
610	-0.17
611	-0.63
612	-0.07
613	-1.0
614	-0.53
615	-0.87
616	-0.61
617	0.44
618	0.23
619	-0.06
620	0.13
621	-0.64
622	0.09
623	0.49
624	-0.03
625	0.22
626	-0.45
627	-0.49
628	0.32
629	-0.31
630	-0.41
631	-0.53
632	-0.38
633	0.06
634	-0.38
635	-0.3
636	-0.25
637	-0.23
638	-0.22
639	-0.33
640	0.1
641	-1.13
642	-1.56
643	-1.27
644	-1.21
645	-0.88
646	-0.44
647	-0.98
648	-0.36
649	0.37
650	-0.39
651	0.18
652	0.07
653	0.69
654	0.46
655	0.16
656	0.31
657	0.25
658	0.48
659	0.4
660	0.36
661	1.12
662	0.89
663	0.71
664	0.6
665	0.74
666	0.24
667	-0.16
668	-0.84
669	-1.15
670	-1.18
671	-1.0
672	-0.32
673	-0.73
674	-0.6
675	-0.19
676	0.11
677	0.38
678	0.73
679	0.52
680	0.56
681	0.26
682	0.07
683	0.57
684	1.41
685	0.86
686	0.3
687	0.43
688	0.47
689	0.86
690	0.7
691	-0.01
692	0.21
693	0.63
694	0.48
695	0.3
696	-0.52
697	-0.94
698	-0.5
699	-1.5
700	-1.68
701	-0.87
702	-0.79
703	-0.72
704	-0.68
705	-0.98
706	-0.73
707	-0.37
708	-0.87
709	-0.93
710	-0.92
711	-0.64
712	-0.32
713	0.09
714	-0.19
715	0.8
716	1.26
717	1.26
718	1.32
719	0.79
720	0.45
721	0.47
722	0.11
723	-0.35
724	-1.09
725	-0.43
726	-0.41
727	0.02
728	-0.92
729	-0.97
730	-0.8
731	-0.63
732	-0.84
733	-0.55
734	-0.72
735	0.11
736	0.08
737	0.26
738	0.18
739	-0.14
740	-0.86
741	-1.39
742	-1.96
743	-1.78
744	-2.46
745	-1.94
746	-1.63
747	-1.43
748	-1.28
749	-0.99
750	-0.87
751	-0.34
752	-0.49
753	-0.47
754	0.01
755	0.05
756	-0.28
757	-0.82
758	-1.77
759	-1.86
760	-1.64
761	-1.55
762	-1.53
763	-1.6
764	-1.74
765	-0.73
766	-0.93
767	-1.34
768	-1.33
769	-0.79
770	0.05
771	1.05
772	-0.03
773	-0.07
774	0.25
775	0.18
776	-0.22
777	-0.72
778	-1.14
779	-0.26
780	-0.18
781	0.36
782	0.37
783	0.06
784	0.28
785	0.04
786	-0.31
787	0.02
788	-0.64
789	-0.63
790	-0.7
791	-0.97
792	-0.87
793	-0.9
794	-1.46
795	-1.41
796	-1.34
797	-1.71
798	-2.49
799	-2.33
800	-2.37
801	-1.95
802	-1.54
803	-1.59
804	-1.61
805	-0.49
806	0.11
807	0.06
808	-0.43
809	-0.56
810	-0.57
811	-0.34
812	-0.7
813	-0.35
814	-0.1
815	-0.24
816	0.24
817	-0.42
818	-0.66
819	-0.83
820	-1.63
821	-1.92
822	-1.17
823	-1.89
824	-1.42
825	-1.31
826	-0.96
827	-0.46
828	-0.32
829	-0.92
830	-1.41
831	-1.3
832	-0.66
833	-0.79
834	-1.53
835	-1.52
836	-1.72
837	-1.32
838	-0.82
839	-0.97
840	-0.74
841	-1.3
842	-0.84
843	-0.76
844	-0.74
845	-0.79
846	-0.32
847	-0.27
848	0.02
849	-0.28
850	-0.09
851	-0.3
852	-0.17
853	-0.82
854	-0.9
855	-1.4
856	-1.66
857	-1.7
858	-0.97
859	-0.13
860	0.4
861	0.1
862	0.08
863	0.68
864	0.64
865	-0.3
866	-0.77
867	-1.27
868	-1.56
869	-1.5
870	-2.34
871	-1.47
872	-1.15
873	-1.04
874	-1.4
875	-1.35
876	-1.58
877	-1.64
878	-2.35
879	-2.2
880	-2.28
881	-2.2
882	1.37
883	0.55
884	0.24
885	-0.05
886	0.29
887	0.12
888	0.14
889	0.67
890	1.06
891	-0.07
892	-0.18
893	0.06
894	-0.14
895	-0.95
896	-1.68
897	-1.12
898	-0.21
899	-0.4
900	-0.28
901	0.35
902	0.34
903	0.7
904	-0.01
905	-0.39
906	0.48
907	0.21
908	-0.02
909	-0.06
910	0.37
911	0.41
912	0.65
913	-0.19
914	-0.05
915	0.31
916	-0.09
917	-0.62
918	-1.02
919	-1.04
920	-1.17
921	-1.41
922	-1.45
923	-0.87
924	-1.15
925	-1.08
926	-1.53
927	-1.26
928	-0.86
929	-0.01
930	-0.22
931	-0.25
932	-0.12
933	-0.24
934	-0.55
935	-0.31
936	-0.34
937	-0.74
938	-0.09
939	-0.21
940	0.54
941	1.5
942	1.59
943	0.71
944	0.7
945	0.47
946	1.27
947	0.58
948	0.16
949	-0.28
950	0.15
951	-0.03
952	-0.49
953	-0.83
954	-0.91
955	-0.41
956	-0.67
957	-0.84
958	-0.86
959	-0.58
960	0.19
961	-0.3
962	-0.48
963	0.21
964	-0.08
965	-0.28
966	-0.33
967	-1.31
968	-1.0
969	-0.58
970	-1.22
971	-1.08
972	-0.94
973	-1.22
974	-0.32
975	-0.69
976	0.27
977	0.06
978	-0.01
979	0.48
980	-0.01
981	-0.51
982	-0.65
983	-0.93
984	-0.79
985	-1.07
986	-1.23
987	-0.48
988	0.28
989	0.1
990	-0.35
991	-0.07
992	0.58
993	0.28
994	-0.33
995	-1.12
996	-1.15
997	-0.38
998	-0.08
999	-0.49
1000	0.09
1001	0.25
1002	0.65
1003	1.18
1004	1.07
1005	0.6
1006	0.08
1007	-0.54
1008	-0.13
1009	-0.2
1010	-0.76
1011	-1.07
1012	-1.06
1013	-1.12
1014	-1.19
1015	-1.78
1016	-0.9
1017	-0.61
1018	-0.65
1019	-0.87
1020	-0.79
1021	-0.59
1022	-1.15
1023	-0.46
1024	0.22
1025	0.28
1026	0.18
1027	-0.33
1028	-1.29
1029	-0.88
1030	-1.48
1031	-1.56
1032	-0.93
1033	-0.22
1034	0.43
1035	0.06
1036	0.07
1037	0.6
1038	1.22
1039	0.58
1040	-0.21
1041	-0.84
1042	-0.24
1043	-0.14
1044	0.14
1045	0.19
1046	0.13
1047	0.32
1048	0.37
1049	-0.26
1050	0.19
1051	-0.32
1052	-0.8
1053	-1.0
1054	-1.02
1055	-0.93
1056	-1.08
1057	-1.35
1058	-1.14
1059	-1.64
1060	0.22
1061	0.22
1062	0.41
1063	0.62
1064	0.06
1065	0.38
1066	-0.19
1067	0.26
1068	0.62
1069	0.39
1070	-0.31
1071	-0.47
1072	-0.62
1073	-0.49
1074	-0.59
1075	-0.84
1076	0.02
1077	0.15
1078	-0.09
1079	-0.04
1080	0.09
1081	0.39
1082	-0.11
1083	-0.08
1084	0.31
1085	0.25
1086	-0.04
1087	0.44
1088	-0.09
1089	-0.07
1090	-0.32
1091	-0.31
1092	0.4
1093	0.8
1094	0.34
1095	0.19
1096	-0.1
1097	-0.44
1098	-0.75
1099	-0.97
1100	-1.31
1101	-1.47
1102	-1.19
1103	-0.19
1104	-0.93
1105	-0.8
1106	-0.27
1107	-0.83
1108	-0.4
1109	-0.1
1110	-0.4
1111	0.36
1112	0.27
1113	0.43
1114	0.92
1115	1.0
1116	1.23
1117	1.13
1118	1.16
1119	1.52
1120	1.95
1121	0.73
1122	-0.08
1123	-0.37
1124	0.18
1125	0.28
1126	-0.25
1127	-0.48
1128	-0.41
1129	-0.31
1130	-0.36
1131	-1.23
1132	-1.67
1133	-1.66
1134	-1.73
1135	-0.67
1136	0.34
1137	0.74
1138	1.46
1139	1.52
1140	2.37
1141	2.43
1142	2.06
1143	1.44
1144	0.87
1145	-0.92
1146	-1.63
1147	-1.37
1148	-0.93
1149	-1.08
1150	-0.6
1151	-0.6
1152	-0.07
1153	0.55
1154	0.48
1155	-0.16
1156	0.17
1157	0.43
1158	-0.15
1159	0.25
1160	-0.12
1161	-0.61
1162	-0.03
1163	0.12
1164	-0.47
1165	-0.58
1166	-0.56
1167	-0.48
1168	-0.46
1169	-0.87
1170	-1.16
1171	-0.71
1172	-0.38
1173	-0.49
1174	0.38
1175	0.31
1176	0.17
1177	0.38
1178	0.66
1179	1.15
1180	0.93
1181	0.07
1182	0.13
1183	0.83
1184	0.36
1185	-0.4
1186	-0.43
1187	-1.05
1188	-0.53
1189	-0.44
1190	-1.07
1191	-0.65
1192	0.1
1193	0.88
1194	0.37
1195	-0.14
1196	-0.7
1197	-1.23
1198	-0.93
1199	-1.58
1200	-1.74
1201	-1.63
1202	-1.11
1203	-0.41
1204	0.17
1205	-0.14
1206	0.51
1207	0.93
1208	0.71
1209	0.08
1210	-0.32
1211	-0.88
1212	-0.37
1213	-0.45
1214	-0.66
1215	-0.0
1216	0.38
1217	1.08
1218	1.52
1219	1.12
1220	0.4
1221	0.46
1222	-0.23
1223	-0.64
1224	-1.31
1225	-1.61
1226	-0.77
1227	-0.26
1228	-0.27
1229	0.13
1230	0.98
1231	0.88
1232	0.97
1233	0.1
1234	0.53
1235	0.55
1236	-0.14
1237	-0.72
1238	-0.48
1239	-1.0
1240	-0.7
1241	-0.52
1242	-0.51
1243	-1.04
1244	-1.11
1245	-1.6
1246	-1.34
1247	-0.99
1248	-1.3
1249	-1.08
1250	-0.41
1251	-0.94
1252	-0.8
1253	-0.2
1254	-0.7
1255	-0.26
1256	0.58
1257	0.21
1258	0.4
1259	0.57
1260	-0.3
1261	0.28
1262	0.49
1263	-0.1
1264	0.75
1265	0.71
1266	0.31
1267	0.2
1268	-0.33
1269	-0.61
1270	-0.42
1271	-1.28
1272	-1.0
1273	-0.61
1274	-0.97
1275	-0.91
1276	-0.92
1277	-1.07
1278	-0.48
1279	-0.94
1280	-1.16
1281	-0.92
1282	-0.45
1283	0.85
1284	0.76
1285	0.45
1286	0.06
1287	-0.03
1288	-0.68
1289	-0.99
1290	-0.85
1291	-1.14
1292	-0.57
1293	0.02
1294	-0.4
1295	0.59
1296	0.58
1297	1.1
1298	1.74
1299	0.81
1300	0.48
1301	-0.3
1302	-0.66
1303	-0.32
1304	-0.74
1305	-0.59
1306	-0.43
1307	-0.81
1308	-1.18
1309	-0.54
1310	-1.1
1311	-0.32
1312	-1.04
1313	-0.56
1314	0.12
1315	0.28
1316	-0.33
1317	-0.22
1318	-0.61
1319	0.04
1320	-0.46
1321	-0.66
1322	-0.83
1323	-0.67
1324	-1.0
1325	-1.13
1326	-1.7
1327	-0.45
1328	-0.46
1329	-0.01
1330	-0.08
1331	0.39
1332	-0.19
1333	-0.33
1334	-0.05
1335	-0.42
1336	-0.65
1337	-1.01
1338	-1.05
1339	-0.83
1340	-0.58
1341	-1.0
1342	-0.57
1343	-0.23
1344	-0.58
1345	-1.05
1346	-0.79
1347	-1.23
1348	-1.76
1349	-1.76
1350	-1.77
1351	-1.46
1352	-1.09
1353	-0.84
1354	-0.56
1355	-0.24
1356	0.65
1357	-0.06
1358	-0.65
1359	-0.76
1360	-0.51
1361	-0.75
1362	-0.49
1363	-0.07
1364	0.23
1365	0.19
1366	-0.3
1367	-0.52
1368	0.09
1369	0.06
1370	-0.19
1371	-0.39
1372	-1.18
1373	-0.48
1374	-0.5
1375	-0.54
1376	-0.52
1377	-0.69
1378	-0.14
1379	0.1
1380	-0.66
1381	-0.62
1382	-0.56
1383	-0.02
1384	-0.15
1385	-0.76
1386	-0.97
1387	-0.41
1388	-0.24
1389	-0.3
1390	-0.24
1391	0.2
1392	0.19
1393	0.17
1394	0.6
1395	-0.17
1396	0.24
1397	-0.44
1398	-0.88
1399	-1.21
1400	-0.85
1401	-0.87
1402	-0.49
1403	-1.72
1404	-1.02
1405	-0.56
1406	0.09
1407	0.1
1408	0.13
1409	0.58
1410	1.18
1411	0.5
1412	0.87
1413	0.07
1414	-0.02
1415	-0.02
1416	-0.82
1417	-0.35
1418	-1.15
1419	-1.22
1420	-1.15
1421	-0.94
1422	-0.48
1423	-0.42
1424	-1.02
1425	-0.3
1426	-0.02
1427	0.15
1428	0.74
1429	0.0
1430	0.83
1431	1.27
1432	1.34
1433	0.75
1434	0.68
1435	0.58
1436	0.39
1437	-0.48
1438	-0.72
1439	-1.53
1440	-1.4
1441	-1.23
1442	-2.37
1443	-1.31
1444	-1.52
1445	-0.84
1446	-1.08
1447	-0.89
1448	-0.86
1449	-0.4
1450	-0.9
1451	-1.12
1452	-1.08
1453	-1.03
1454	-0.78
1455	-0.82
1456	-0.98
1457	-0.8
1458	0.09
1459	-0.11
1460	-0.57
1461	-0.13
1462	-0.46
1463	0.26
1464	0.32
1465	-0.5
1466	-0.3
1467	0.72
1468	-0.75
1469	-0.88
1470	-0.92
1471	-1.37
1472	-0.45
1473	-0.54
1474	-1.14
1475	0.06
1476	-0.08
1477	-0.28
1478	0.18
1479	0.39
1480	0.94
1481	1.6
1482	0.67
1483	0.79
1484	0.45
1485	-0.03
1486	-0.67
1487	-0.86
1488	-1.82
1489	-1.18
1490	-0.38
1491	0.39
1492	0.78
1493	1.19
1494	0.19
1495	0.78
1496	0.39
1497	0.24
1498	0.03
1499	-0.01
1500	-0.55
1501	-0.61
1502	-0.72
1503	-0.8
1504	-1.09
1505	-0.4
1506	-0.39
1507	0.29
1508	0.96
1509	0.57
1510	1.13
1511	-1.47
1512	-1.04
1513	-0.66
1514	-0.1
1515	0.57
1516	0.68
1517	0.78
1518	1.31
1519	1.25
1520	-0.02
1521	-0.32
1522	-0.85
1523	-1.03
1524	-1.18
1525	-1.08
1526	-0.82
1527	-0.89
1528	-0.43
1529	-0.43
1530	-0.4
1531	-0.16
1532	0.09
1533	-0.56
1534	0.44
1535	-0.44
1536	-0.51
1537	-0.68
1538	-0.76
1539	-1.57
1540	-1.14
1541	-1.14
1542	-0.79
1543	-1.08
1544	-0.65
1545	-0.15
1546	0.44
1547	0.21
1548	0.11
1549	-0.1
1550	-0.04
1551	-0.04
1552	-0.18
1553	-0.15
1554	1.49
1555	1.66
1556	1.96
1557	0.88
1558	0.4
1559	0.15
1560	0.77
1561	0.55
1562	-0.36
1563	-0.96
1564	-1.07
1565	-1.27
1566	-1.98
1567	-2.57
1568	-1.98
1569	-1.74
1570	-1.51
1571	-0.55
1572	-0.77
1573	-0.58
1574	-0.04
1575	-0.3
1576	0.05
1577	-0.52
1578	-1.38
1579	-0.43
1580	0.27
1581	-0.19
1582	0.56
1583	0.42
1584	0.44
1585	0.31
1586	-0.01
1587	-0.14
1588	0.66
1589	-0.29
1590	0.01
1591	0.15
1592	0.72
1593	0.47
1594	-0.15
1595	-0.21
1596	0.29
1597	-0.33
1598	-0.67
1599	-0.47
1600	0.13
1601	0.34
1602	-0.48
1603	-0.8
1604	-0.22
1605	0.81
1606	0.48
1607	-0.19
1608	-0.47
1609	-0.4
1610	-0.59
1611	-0.41
1612	-0.35
1613	-0.43
1614	-0.36
1615	-0.42
1616	-0.96
1617	-0.77
1618	-0.72
1619	-1.15
1620	-0.64
1621	0.1
1622	-0.32
1623	0.05
1624	0.44
1625	-0.34
1626	0.36
1627	-0.1
1628	-1.13
1629	-0.95
1630	-0.82
1631	0.54
1632	0.48
1633	-0.22
1634	0.99
1635	1.31
1636	0.57
1637	0.11
1638	-0.38
1639	-0.45
1640	-0.08
1641	-0.22
1642	0.35
1643	1.1
1644	0.7
1645	0.69
1646	1.55
1647	0.4
1648	-0.06
1649	-1.01
1650	-1.14
1651	-0.91
1652	-0.26
1653	-0.61
1654	0.33
1655	-0.18
1656	0.05
1657	-0.24
1658	-0.0
1659	-0.7
1660	-0.75
1661	-0.06
1662	0.22
1663	-0.14
1664	0.04
1665	0.51
1666	0.16
1667	0.45
1668	-0.23
1669	0.52
1670	0.81
1671	0.31
1672	0.61
1673	0.15
1674	0.02
1675	0.53
1676	0.7
1677	0.23
1678	-0.06
1679	-0.13
1680	0.31
1681	0.82
1682	0.94
1683	0.8
1684	0.6
1685	-0.32
1686	-0.47
1687	-0.13
1688	-0.65
1689	-1.49
1690	-1.55
1691	-0.4
1692	-0.06
1693	-0.57
1694	0.04
1695	0.95
1696	0.58
1697	0.59
1698	0.55
1699	1.31
1700	1.16
1701	0.74
1702	0.76
1703	0.36
1704	0.41
1705	0.36
1706	0.18
1707	0.22
1708	-0.32
1709	-0.99
1710	-0.27
1711	-0.0
1712	0.18
1713	-0.15
1714	-0.44
1715	-0.56
1716	-1.06
1717	-1.3
1718	-1.42
1719	-1.76
1720	-1.92
1721	-1.72
1722	-1.37
1723	0.82
1724	0.03
1725	0.56
1726	0.92
1727	0.29
1728	-0.57
1729	-0.36
1730	-0.49
1731	0.21
1732	0.74
1733	0.37
1734	0.68
1735	0.35
1736	0.24
1737	0.84
1738	-0.17
1739	0.21
1740	0.45
1741	0.26
1742	1.08
1743	0.63
1744	0.15
1745	1.72
1746	1.08
1747	0.34
1748	0.21
1749	-0.74
1750	-1.38
1751	-1.09
1752	-1.9
1753	-1.44
1754	-1.17
1755	-0.38
1756	0.35
1757	0.92
1758	1.97
1759	2.38
1760	2.31
1761	2.19
1762	1.18
1763	1.06
1764	0.87
1765	1.07
1766	1.2
1767	1.57
1768	1.56
1769	1.17
1770	0.29
1771	-0.22
1772	-0.92
1773	-1.37
1774	-2.5
1775	-1.79
1776	-1.85
1777	-1.4
1778	-1.31
1779	-1.21
1780	-0.4
1781	0.02
1782	-0.07
1783	1.17
1784	0.89
1785	1.89
1786	1.09
1787	1.36
1788	1.11
1789	0.98
1790	0.38
1791	1.03
1792	0.26
1793	0.97
1794	-0.0
1795	0.64
1796	0.74
1797	0.31
1798	-0.49
1799	-0.4
1800	-0.96
1801	-0.89
1802	-0.19
1803	-0.53
1804	-0.36
1805	0.11
1806	0.52
1807	0.38
1808	-0.9
1809	-1.1
1810	-0.56
1811	-0.81
1812	-0.79
1813	-0.95
1814	-1.53
1815	-2.1
1816	-0.48
1817	-0.45
1818	-0.56
1819	-0.41
1820	0.04
1821	0.13
1822	0.08
1823	-0.03
1824	-0.62
1825	-0.73
1826	-0.38
1827	-0.46
1828	-0.5
1829	-0.67
1830	-0.02
1831	-0.26
1832	-0.38
1833	-0.74
1834	-0.41
1835	-0.8
1836	-0.92
1837	-0.85
1838	-0.39
1839	0.11
1840	1.12
1841	0.54
1842	0.01
1843	0.27
1844	0.09
1845	-0.27
1846	-0.16
1847	-0.29
1848	-0.19
1849	-0.49
1850	-0.83
1851	-1.32
1852	-1.1
1853	-0.1
1854	-0.14
1855	-1.15
1856	-0.91
1857	-1.46
1858	-1.02
1859	-0.85
1860	-0.01
1861	0.88
1862	1.24
1863	1.24
1864	1.49
1865	2.04
1866	2.01
1867	1.52
1868	0.66
1869	-0.07
1870	-0.29
1871	-0.05
1872	0.57
1873	0.13
1874	-0.61
1875	0.17
1876	0.53
1877	-0.37
1878	0.73
1879	0.29
1880	0.62
1881	1.13
1882	0.36
1883	0.87
1884	0.64
1885	-0.03
1886	0.33
1887	0.42
1888	-0.05
1889	-0.29
1890	-0.91
1891	-1.05
1892	-1.33
1893	-1.18
1894	-1.87
1895	-1.04
1896	-0.1
1897	1.0
1898	0.7
1899	0.89
1900	-0.42
1901	-0.2
1902	-0.2
1903	-0.54
1904	-0.66
1905	-0.67
1906	-1.32
1907	-1.39
1908	-0.99
1909	-1.45
1910	-1.35
1911	-0.36
1912	-0.37
1913	0.02
1914	0.74
1915	0.44
1916	0.94
1917	1.58
1918	0.44
1919	0.86
1920	0.57
1921	-0.4
1922	-0.09
1923	-0.76
1924	-0.61
1925	-0.74
1926	-0.13
1927	-0.08
1928	0.49
1929	0.46
1930	0.65
1931	-0.22
1932	0.42
1933	0.44
1934	0.65
1935	0.71
1936	0.78
1937	0.15
1938	0.79
1939	-0.0
1940	0.24
1941	-0.21
1942	-0.0
1943	0.19
1944	0.16
1945	0.27
1946	1.35
1947	1.32
1948	0.45
1949	-0.36
1950	0.12
1951	0.19
1952	0.52
1953	-0.21
1954	0.08
1955	0.0
1956	0.19
1957	1.01
1958	0.31
1959	0.87
1960	1.08
