N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
2150.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2149.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2148.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2147.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2146.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2145.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2144.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2143.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2142.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2141.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2140.0	54.0	71.0	347.0	170.0	558.0	0.5217	0.5523	0.5754	0.6115
2139.0	54.0	347.0	170.0	71.0	550.0	0.5217	0.5509	0.5765	0.61
2138.0	54.0	347.0	170.0	71.0	550.0	0.5217	0.5509	0.5765	0.61
2137.0	54.0	347.0	170.0	71.0	550.0	0.5217	0.5509	0.5765	0.61
2136.0	54.0	347.0	170.0	71.0	550.0	0.5217	0.5509	0.5765	0.61
2135.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2134.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2133.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2132.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2131.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2130.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2129.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2128.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2127.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2126.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2125.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2124.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2123.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2122.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2121.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2120.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2119.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6113
2118.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2117.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2116.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2115.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2114.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2113.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2112.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2111.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2110.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2109.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2108.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2107.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2106.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2105.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2104.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2103.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2102.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2101.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2100.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2099.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2098.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2097.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2096.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6127
2095.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2094.0	54.0	347.0	2222.0	71.0	170.0	0.5217	0.5531	0.5772	0.6119
2093.0	54.0	347.0	2222.0	71.0	170.0	0.5217	0.5531	0.5772	0.6119
2092.0	54.0	347.0	2222.0	71.0	170.0	0.5217	0.5531	0.5772	0.6119
2091.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2090.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2089.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2088.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2087.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2086.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2085.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2084.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2083.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2082.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2081.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2080.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2079.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2078.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2077.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2076.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2075.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6118
2074.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2073.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2072.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2071.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2070.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2069.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2068.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2067.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2066.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2065.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6091
2064.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2063.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2062.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2061.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2060.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2059.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2058.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2057.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2056.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2055.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2054.0	54.0	347.0	2222.0	170.0	71.0	0.5217	0.5531	0.5772	0.6134
2053.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6128
2052.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2051.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2050.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2049.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2048.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2047.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2046.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2045.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.613
2044.0	54.0	2222.0	71.0	347.0	170.0	0.5217	0.5528	0.5772	0.6137
2043.0	54.0	2222.0	71.0	347.0	170.0	0.5217	0.5528	0.5772	0.6137
2042.0	54.0	2222.0	71.0	347.0	170.0	0.5217	0.5528	0.5772	0.6137
2041.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6079
2040.0	54.0	2222.0	347.0	170.0	71.0	0.5217	0.5531	0.5772	0.6088
2039.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2038.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2037.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2036.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2035.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2034.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2033.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2032.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2031.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2030.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2029.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2028.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2027.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2026.0	54.0	2222.0	71.0	347.0	2316.0	0.5217	0.5528	0.5705	0.6061
2025.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2024.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2023.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2022.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2021.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2020.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2019.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2018.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2017.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2016.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2015.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2014.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2013.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2012.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2011.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2010.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2009.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2008.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2007.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2006.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2005.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2004.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2003.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2002.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2001.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
2000.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1999.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1998.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1997.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1996.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1995.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1994.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1993.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1992.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1991.0	54.0	2222.0	347.0	71.0	170.0	0.5217	0.5531	0.5772	0.6094
1990.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1989.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1988.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1987.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1986.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1985.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1984.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1983.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1982.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1981.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1980.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1979.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1978.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1977.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1976.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1975.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1974.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1973.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1972.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1971.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1970.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1969.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1968.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1967.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1966.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1965.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1964.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1963.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1962.0	54.0	2222.0	347.0	71.0	2283.0	0.5217	0.5531	0.5765	0.6037
1961.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1960.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1959.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1958.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1957.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1956.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1955.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1954.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1953.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1952.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1951.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6118
1950.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1949.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1948.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1947.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1946.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1945.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1944.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1943.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1942.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1941.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1940.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1939.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1938.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1937.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1936.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1935.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1934.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1933.0	54.0	2396.0	2222.0	71.0	347.0	0.5217	0.5533	0.5799	0.6129
1932.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1931.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1930.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1929.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1928.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1927.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1926.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1925.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1924.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1923.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1922.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1921.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1920.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1919.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1918.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1917.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1916.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1915.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1914.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1913.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1912.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1911.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6117
1910.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6123
1909.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6123
1908.0	54.0	2396.0	71.0	2222.0	347.0	0.5217	0.5526	0.5799	0.6123
1907.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1906.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1905.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1904.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1903.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1902.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1901.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1900.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1899.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1898.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1897.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1896.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1895.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1894.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1893.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1892.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1891.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1890.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1889.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1888.0	54.0	2396.0	2222.0	347.0	71.0	0.5217	0.5533	0.5799	0.6167
1887.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1886.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1885.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1884.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1883.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1882.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1881.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1880.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1879.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
1878.0	54.0	2222.0	2396.0	71.0	347.0	0.5217	0.5533	0.5799	0.6176
