clusterID	value
1302	-1.0
1303	-0.24
1304	-0.83
1305	-0.82
1306	-0.49
1307	-0.8
1308	-1.12
1309	-0.69
1310	-1.0
1311	-0.16
1312	-1.09
1313	-1.01
1314	0.2
1315	0.27
1316	-0.54
1317	-0.14
1318	-0.78
1319	-0.11
1320	-0.27
1321	-0.69
1322	-0.83
1323	-0.7
1324	-1.08
1325	-1.16
1326	-1.73
1327	-0.37
1328	-0.35
1329	-0.12
1330	-0.24
1331	0.4
1332	-0.24
1333	-0.33
1334	-0.1
1335	-0.41
1336	-0.64
1337	-0.97
1338	-1.06
1339	-0.83
1340	-0.45
1341	-1.08
1342	-0.68
1343	-0.14
1344	-0.72
1345	-1.08
1346	-0.91
1347	-1.46
1348	-1.78
1349	-2.03
1350	-1.73
1351	-1.6
1352	-0.96
1353	-0.95
1354	-0.5
1355	-0.26
1356	0.7
1357	-0.33
1358	-0.49
1359	-0.69
1360	-0.52
1361	-0.77
1362	-0.45
1363	-0.13
1364	0.32
1365	0.38
1366	-0.17
1367	-0.43
1368	0.23
1369	0.0
1370	-0.32
1371	-0.36
1372	-1.29
1373	-0.56
1374	-0.65
1375	-0.55
1376	-0.6
1377	-0.61
1378	-0.12
1379	0.32
1380	-0.72
1381	-0.68
1382	-0.53
1383	-0.02
1384	-0.19
1385	-0.71
1386	-0.91
1387	-0.31
1388	-0.09
1389	-0.35
1390	-0.23
1391	0.26
1392	0.19
1393	0.13
1394	0.62
1395	-0.14
1396	0.38
1397	-0.39
1398	-0.99
1399	-1.18
1400	-0.87
1401	-0.69
1402	-0.49
1403	-1.46
1404	-0.91
1405	-0.72
1406	0.21
1407	0.0
1408	0.26
1409	0.48
1410	1.38
1411	0.58
1412	1.0
1413	-0.05
1414	-0.16
1415	-0.11
1416	-0.83
1417	-0.49
1418	-1.13
1419	-1.1
1420	-0.96
1421	-0.75
1422	-0.28
1423	-0.31
1424	-0.95
1425	-0.36
1426	-0.1
1427	0.19
1428	0.62
1429	0.18
1430	0.78
1431	1.13
1432	1.28
1433	0.64
1434	0.51
1435	0.53
1436	0.64
1437	-0.34
1438	-0.75
1439	-1.65
1440	-1.46
1441	-1.53
1442	-2.23
1443	-1.33
1444	-1.61
1445	-0.65
1446	-0.66
1447	-0.85
1448	-1.14
1449	-0.39
1450	-0.92
1451	-0.97
1452	-0.99
1453	-1.01
1454	-0.65
1455	-0.72
1456	-1.13
1457	-0.92
1458	0.16
1459	-0.27
1460	-0.58
1461	-0.16
1462	-0.23
1463	0.53
1464	0.49
1465	-0.31
1466	-0.21
1467	0.75
1468	-0.75
1469	-0.82
1470	-0.65
1471	-1.22
1472	-0.68
1473	-0.49
1474	-1.13
1475	0.25
1476	-0.1
1477	-0.46
1478	0.28
1479	0.27
1480	1.12
1481	1.58
1482	0.76
1483	0.81
1484	0.59
1485	0.08
1486	-0.68
1487	-0.78
1488	-1.86
1489	-1.12
1490	-0.36
1491	0.33
1492	0.63
1493	1.23
1494	0.48
1495	0.75
1496	0.44
1497	0.45
1498	0.08
1499	0.03
1500	-0.64
1501	-0.51
1502	-0.54
1503	-0.69
1504	-0.97
1505	-0.5
1506	-0.4
1507	0.09
1508	0.87
1509	0.62
1510	1.13
1511	-1.36
1512	-0.9
1513	-0.59
1514	-0.08
1515	0.5
1516	0.9
1517	0.92
1518	1.49
1519	1.4
1520	0.13
1521	-0.67
1522	-0.92
1523	-0.98
1524	-1.32
1525	-1.05
1526	-0.95
1527	-1.01
1528	-0.32
1529	-0.17
1530	-0.15
1531	-0.17
1532	-0.05
1533	-0.83
1534	0.32
1535	-0.55
1536	-0.51
1537	-0.73
1538	-0.98
1539	-1.59
1540	-1.11
1541	-1.21
1542	-0.83
1543	-1.06
1544	-0.65
1545	-0.12
1546	0.28
1547	0.11
1548	0.01
1549	-0.34
1550	-0.0
1551	-0.09
1552	-0.11
1553	0.06
1554	1.34
1555	1.78
1556	1.78
1557	1.04
1558	0.49
1559	0.17
1560	0.79
1561	0.58
1562	-0.39
1563	-1.14
1564	-1.0
1565	-1.31
1566	-1.98
1567	-2.63
1568	-2.06
1569	-1.91
1570	-1.45
1571	-0.6
1572	-0.99
1573	-0.72
1574	-0.25
1575	-0.36
1576	0.05
1577	-0.48
1578	-1.4
1579	-0.44
1580	0.23
1581	-0.05
1582	0.7
1583	0.5
1584	0.36
1585	0.55
1586	0.08
1587	-0.15
1588	0.43
1589	-0.25
1590	0.04
1591	0.42
1592	0.81
1593	0.71
1594	-0.11
1595	-0.28
1596	0.15
1597	-0.35
1598	-0.61
1599	-0.25
1600	0.26
1601	0.27
1602	-0.37
1603	-0.51
1604	0.1
1605	0.71
1606	0.41
1607	-0.42
1608	-0.41
1609	-0.36
1610	-0.35
1611	-0.37
1612	-0.41
1613	-0.6
1614	-0.45
1615	-0.31
1616	-0.79
1617	-0.76
1618	-0.84
1619	-1.17
1620	-0.49
1621	0.13
1622	-0.18
1623	0.22
1624	0.43
1625	-0.39
1626	0.13
1627	-0.23
1628	-0.98
1629	-0.65
1630	-0.44
1631	0.28
1632	0.14
1633	-0.21
1634	1.21
1635	1.17
1636	0.42
1637	0.12
1638	-0.59
1639	-0.6
1640	-0.15
1641	-0.1
1642	0.09
1643	0.93
1644	1.07
1645	0.72
1646	1.47
1647	0.23
1648	-0.22
1649	-1.01
1650	-0.97
1651	-1.04
1652	-0.44
1653	-0.55
1654	-0.17
1655	-0.07
1656	0.03
1657	-0.4
1658	-0.28
1659	-0.68
1660	-0.59
1661	-0.27
1662	0.05
1663	-0.18
1664	-0.04
1665	0.32
1666	0.14
1667	0.31
1668	-0.23
1669	0.34
1670	0.95
1671	0.54
1672	0.93
1673	0.03
1674	0.13
1675	0.8
1676	0.55
1677	0.15
1678	0.06
1679	0.03
1680	0.31
1681	0.82
1682	0.88
1683	0.8
1684	0.75
1685	-0.15
1686	-0.34
1687	-0.32
1688	-0.96
1689	-1.35
1690	-1.68
1691	-0.56
1692	0.0
1693	-0.17
1694	0.16
1695	0.83
1696	0.54
1697	0.42
1698	0.55
1699	1.34
1700	0.78
1701	0.65
1702	0.77
1703	0.65
1704	0.47
1705	0.51
1706	-0.01
1707	0.08
1708	-0.28
1709	-0.86
1710	-0.57
1711	-0.18
1712	-0.06
1713	-0.42
1714	-0.56
1715	-0.72
1716	-1.19
1717	-1.26
1718	-1.21
1719	-1.59
1720	-1.89
1721	-1.84
1722	-1.23
1723	0.69
1724	-0.03
1725	0.19
1726	1.01
1727	-0.03
1728	-0.64
1729	-0.12
1730	-0.34
1731	-0.03
1732	0.69
1733	0.17
1734	0.79
1735	0.68
1736	0.58
1737	0.8
1738	-0.19
1739	-0.22
1740	0.07
1741	0.19
1742	1.38
1743	0.74
1744	0.27
1745	1.48
1746	1.19
1747	0.29
1748	0.46
1749	-0.75
1750	-0.98
1751	-1.12
1752	-1.74
1753	-1.56
1754	-1.12
1755	-0.25
1756	0.3
1757	1.0
1758	1.97
1759	2.26
1760	2.4
1761	2.08
1762	1.15
1763	1.24
1764	0.65
1765	0.51
1766	1.33
1767	1.75
1768	1.39
1769	1.2
1770	0.47
1771	-0.28
1772	-0.96
1773	-1.39
1774	-2.43
1775	-1.51
1776	-1.64
1777	-1.36
1778	-1.5
1779	-1.27
1780	-0.46
1781	-0.16
1782	-0.06
1783	1.23
1784	0.81
1785	1.72
1786	1.26
1787	1.4
1788	1.11
1789	0.59
1790	0.65
1791	1.01
1792	0.46
1793	1.16
1794	-0.08
1795	0.22
1796	0.93
1797	0.21
1798	-0.28
1799	0.22
1800	-0.87
1801	-0.79
1802	0.14
1803	-0.36
1804	-0.74
1805	-0.05
1806	0.62
1807	0.39
1808	-0.73
1809	-0.99
1810	-0.67
1811	-0.86
1812	-0.77
1813	-0.89
1814	-1.51
1815	-2.07
1816	-1.01
1817	-0.84
1818	-0.86
1819	-0.22
1820	-0.09
1821	0.21
1822	0.27
1823	-0.16
1824	-0.78
1825	-0.93
1826	-0.25
1827	-0.22
1828	-0.28
1829	-0.39
1830	-0.03
1831	0.14
1832	-0.23
1833	-1.24
1834	-0.8
1835	-0.61
1836	-0.4
1837	-0.57
1838	-0.6
1839	0.31
1840	1.05
1841	0.56
1842	0.37
1843	0.11
1844	0.09
1845	-0.11
1846	-0.41
1847	-0.91
1848	-0.29
1849	-0.45
1850	-0.67
1851	-1.63
1852	-1.38
1853	-0.31
1854	-0.29
1855	-1.19
1856	-0.43
1857	-1.17
1858	-1.24
1859	-1.07
1860	-0.0
1861	0.95
1862	1.39
1863	1.35
1864	1.7
1865	1.79
1866	2.11
1867	1.21
1868	0.57
1869	-0.07
1870	-0.03
1871	-0.48
1872	0.71
1873	-0.54
1874	-0.44
1875	1.12
1876	0.46
1877	-0.24
1878	0.79
1879	0.37
1880	0.73
1881	0.79
1882	0.28
1883	0.91
1884	1.06
1885	0.2
1886	0.33
1887	0.39
1888	-0.28
1889	-0.43
1890	-1.11
1891	-0.72
1892	-1.0
1893	-1.15
1894	-1.85
1895	-0.63
1896	-0.15
1897	0.82
1898	0.7
1899	0.83
1900	-0.39
1901	-0.13
1902	-0.11
1903	-0.95
1904	-0.91
1905	-0.69
1906	-1.41
1907	-1.01
1908	-0.92
1909	-1.58
1910	-1.73
1911	-0.53
1912	-0.2
1913	0.16
1914	0.95
1915	0.59
1916	1.22
1917	1.97
1918	0.78
1919	0.83
1920	0.38
1921	-0.32
1922	0.32
1923	-0.86
1924	-0.29
1925	-0.56
1926	-0.14
1927	0.15
1928	0.56
1929	0.24
1930	0.68
1931	0.01
1932	0.38
1933	0.72
1934	0.65
1935	0.65
1936	0.57
1937	0.47
1938	0.75
1939	0.41
1940	-0.04
1941	0.06
1942	0.12
1943	0.03
1944	0.28
1945	0.52
1946	1.36
1947	1.13
1948	1.09
1949	-0.73
1950	-0.05
1951	0.13
1952	0.61
1953	0.15
1954	-0.31
1955	0.38
1956	0.18
1957	0.54
1958	0.13
1959	0.7
1960	0.98
