N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
2162.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2161.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2160.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2159.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2158.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2157.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2156.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2155.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2154.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2153.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2152.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2151.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2150.0	54.0	550.0	71.0	348.0	280.0	0.5196	0.5484	0.5714	0.6107
2149.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2148.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2147.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2146.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2145.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2144.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2143.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.5998
2142.0	54.0	71.0	280.0	348.0	940.0	0.5196	0.5447	0.567	0.5998
2141.0	54.0	71.0	280.0	348.0	940.0	0.5196	0.5447	0.567	0.5998
2140.0	54.0	71.0	280.0	348.0	940.0	0.5196	0.5447	0.567	0.5998
2139.0	54.0	71.0	280.0	348.0	940.0	0.5196	0.5447	0.567	0.5998
2138.0	54.0	71.0	280.0	348.0	940.0	0.5196	0.5447	0.567	0.5998
2137.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2136.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2135.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2134.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2133.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2132.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2131.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2130.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2129.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2128.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2127.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2126.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2125.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2124.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2123.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2122.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2121.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2120.0	54.0	71.0	348.0	280.0	1144.0	0.5196	0.5511	0.57	0.605
2119.0	54.0	71.0	280.0	348.0	1144.0	0.5196	0.5447	0.57	0.6028
2118.0	54.0	71.0	280.0	348.0	1144.0	0.5196	0.5447	0.57	0.6028
2117.0	54.0	71.0	280.0	348.0	230.0	0.5196	0.5447	0.5656	0.5998
2116.0	54.0	71.0	280.0	348.0	230.0	0.5196	0.5447	0.5656	0.5998
2115.0	54.0	71.0	280.0	348.0	230.0	0.5196	0.5447	0.5656	0.5998
2114.0	54.0	71.0	280.0	348.0	230.0	0.5196	0.5447	0.5656	0.5998
2113.0	54.0	71.0	280.0	940.0	2244.0	0.5196	0.5447	0.5594	0.6002
2112.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.6062
2111.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.6062
2110.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.6062
2109.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.6062
2108.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2107.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2106.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2105.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2104.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2103.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2102.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2101.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2100.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2099.0	54.0	71.0	280.0	230.0	1144.0	0.5196	0.5447	0.5629	0.605
2098.0	54.0	71.0	280.0	348.0	2244.0	0.5196	0.5447	0.5662	0.6067
2097.0	54.0	71.0	280.0	348.0	2244.0	0.5196	0.5447	0.5662	0.6067
2096.0	54.0	71.0	280.0	348.0	2244.0	0.5196	0.5447	0.5662	0.6067
2095.0	54.0	71.0	280.0	348.0	2244.0	0.5196	0.5447	0.5662	0.6067
2094.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2093.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2092.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2091.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2090.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2089.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2088.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2087.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2086.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2085.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2084.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2083.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2082.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2081.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2080.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2079.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2078.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2077.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2076.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2075.0	54.0	71.0	2299.0	2244.0	348.0	0.5196	0.5518	0.5733	0.6105
2074.0	54.0	2299.0	71.0	280.0	940.0	0.5196	0.5518	0.5678	0.6105
2073.0	54.0	2299.0	71.0	280.0	940.0	0.5196	0.5518	0.5678	0.6105
2072.0	54.0	2299.0	71.0	280.0	940.0	0.5196	0.5518	0.5678	0.6105
2071.0	54.0	2299.0	71.0	280.0	940.0	0.5196	0.5518	0.5678	0.6105
2070.0	54.0	2299.0	71.0	280.0	940.0	0.5196	0.5518	0.5678	0.6105
2069.0	54.0	2299.0	71.0	280.0	940.0	0.5196	0.5518	0.5678	0.6105
2068.0	54.0	71.0	2299.0	348.0	2244.0	0.5196	0.5518	0.5733	0.6105
2067.0	54.0	71.0	2299.0	348.0	2244.0	0.5196	0.5518	0.5733	0.6105
2066.0	54.0	71.0	2299.0	348.0	2244.0	0.5196	0.5518	0.5733	0.6105
2065.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.6105
2064.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.6105
2063.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2062.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2061.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2060.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2059.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2058.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2057.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2056.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2055.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2054.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2053.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2052.0	54.0	71.0	2299.0	230.0	2244.0	0.5196	0.5518	0.5645	0.61
2051.0	71.0	2299.0	2342.0	230.0	1144.0	0.5183	0.5489	0.5672	0.6078
2050.0	71.0	2299.0	2342.0	230.0	1144.0	0.5183	0.5489	0.5672	0.6078
2049.0	71.0	2299.0	2342.0	230.0	1144.0	0.5183	0.5489	0.5672	0.6078
2048.0	71.0	2299.0	2342.0	230.0	1144.0	0.5183	0.5489	0.5672	0.6078
2047.0	71.0	2299.0	2342.0	2244.0	230.0	0.5183	0.5489	0.5618	0.6054
2046.0	71.0	2299.0	2342.0	2244.0	230.0	0.5183	0.5489	0.5618	0.6054
2045.0	71.0	2299.0	2342.0	2244.0	230.0	0.5183	0.5489	0.5618	0.6054
2044.0	71.0	2299.0	2342.0	2244.0	230.0	0.5183	0.5489	0.5618	0.6054
2043.0	71.0	2299.0	2342.0	2244.0	280.0	0.5183	0.5489	0.5633	0.6073
2042.0	71.0	2299.0	2342.0	2244.0	280.0	0.5183	0.5489	0.5633	0.6073
2041.0	71.0	2299.0	2342.0	2244.0	280.0	0.5183	0.5489	0.5633	0.6073
2040.0	71.0	2299.0	2342.0	2244.0	280.0	0.5183	0.5489	0.5633	0.6073
2039.0	71.0	2299.0	2342.0	2244.0	280.0	0.5183	0.5489	0.5633	0.6073
2038.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2037.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2036.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2035.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2034.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2033.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2032.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2031.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2030.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2029.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2028.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2027.0	71.0	2299.0	2342.0	2244.0	1144.0	0.5183	0.5489	0.5683	0.6007
2026.0	71.0	2299.0	2342.0	1144.0	230.0	0.5183	0.5489	0.5672	0.6035
2025.0	71.0	2299.0	2342.0	1144.0	230.0	0.5183	0.5489	0.5672	0.6035
2024.0	71.0	2299.0	2342.0	1144.0	230.0	0.5183	0.5489	0.5672	0.6035
2023.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2022.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2021.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2020.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2019.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2018.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2017.0	71.0	2299.0	2342.0	2370.0	230.0	0.5183	0.5489	0.568	0.6025
2016.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6025
2015.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6025
2014.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6025
2013.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6025
2012.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2011.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2010.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2009.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2008.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2007.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2006.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2005.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2004.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2003.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2002.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2001.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
2000.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1999.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1998.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1997.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1996.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1995.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1994.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1993.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1992.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1991.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1990.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1989.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1988.0	2299.0	71.0	2342.0	2370.0	230.0	0.5185	0.5489	0.568	0.6044
1987.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1986.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1985.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1984.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1983.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1982.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1981.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1980.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1979.0	2299.0	71.0	2370.0	2342.0	230.0	0.5185	0.5492	0.568	0.6044
1978.0	2299.0	71.0	2370.0	2342.0	280.0	0.5185	0.5492	0.57	0.6044
1977.0	2299.0	71.0	2370.0	2342.0	280.0	0.5185	0.5492	0.57	0.6044
1976.0	2299.0	71.0	2370.0	2342.0	280.0	0.5185	0.5492	0.57	0.6044
1975.0	2299.0	71.0	2370.0	2342.0	280.0	0.5185	0.5492	0.57	0.6044
1974.0	2299.0	71.0	2370.0	2342.0	280.0	0.5185	0.5492	0.57	0.6044
1973.0	2299.0	71.0	2370.0	2342.0	280.0	0.5185	0.5492	0.57	0.6044
1972.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1971.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1970.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1969.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1968.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1967.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1966.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1965.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1964.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1963.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1962.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1961.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1960.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1959.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1958.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1957.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1956.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1955.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1954.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1953.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1952.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1951.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1950.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1949.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1948.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1947.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1946.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1945.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1944.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1943.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1942.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1941.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1940.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1939.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1938.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1937.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1936.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1935.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1934.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1933.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1932.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1931.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1930.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1929.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1928.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1927.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1926.0	71.0	2299.0	2342.0	2370.0	280.0	0.5183	0.5489	0.57	0.6044
1925.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6085
1924.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6085
1923.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6085
1922.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1921.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1920.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1919.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1918.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1917.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1916.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1915.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1914.0	2299.0	71.0	2342.0	280.0	2370.0	0.5185	0.5489	0.57	0.6025
1913.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6094
1912.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6094
1911.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6094
1910.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6094
1909.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6094
1908.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1907.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1906.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1905.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1904.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1903.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1902.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1901.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1900.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1899.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
1898.0	71.0	2299.0	2370.0	2342.0	280.0	0.5183	0.5492	0.57	0.6044
